step,rewards_0
0,-2.2368686199188232
1,-0.1282729059457779
2,-0.11305807530879974
3,-0.10105334222316742
4,-0.08911208808422089
5,-0.07686693966388702
6,-0.06276939809322357
7,-0.04517162963747978
8,-0.024456249549984932
9,0.0007547584245912731
10,0.02790157124400139
11,0.05080126225948334
12,0.06554178893566132
13,0.07092015445232391
14,0.06883059442043304
15,0.059678420424461365
16,0.04747997224330902
17,0.036615025252103806
18,0.0277722030878067
19,0.02175666205585003
20,0.019214291125535965
21,0.01903786137700081
22,0.02291409857571125
23,0.030972763895988464
24,0.04259146377444267
25,0.057580336928367615
26,0.07644115388393402
27,0.10006760060787201
28,0.12869618833065033
29,0.16316677629947662
30,0.2026463896036148
31,0.24382872879505157
32,0.2832496464252472
33,0.30394741892814636
34,0.29847681522369385
35,0.2754191756248474
36,0.24541549384593964
37,0.21926303207874298
38,0.19798727333545685
39,0.16397301852703094
40,0.11773063242435455
41,0.07016094774007797
42,0.028813796117901802
43,-0.005557373631745577
44,0.08660361170768738
45,0.18327386677265167
46,0.15322957932949066
47,0.12490363419055939
48,0.10025943070650101
49,0.0794852152466774
50,0.062400441616773605
51,0.048931997269392014
52,0.03922239691019058
53,0.035234253853559494
54,0.03597060218453407
55,0.03865344077348709
56,0.042010705918073654
57,0.04586202651262283
58,0.049613479524850845
59,0.05025321990251541
60,0.0473962239921093
61,0.04388297349214554
62,0.03967905789613724
63,0.03561187908053398
64,0.032813023775815964
65,0.03135267645120621
66,0.03126509115099907
67,0.03205488249659538
68,0.03292200341820717
69,0.03381258621811867
70,-0.008532930165529251
71,-0.2131749838590622
72,-0.21035654842853546
73,-0.2064298838376999
74,-0.20147763192653656
75,-0.19572536647319794
76,-0.1895563155412674
77,-0.18315325677394867
78,-0.17751039564609528
79,-0.17386801540851593
80,-0.17229895293712616
81,-0.1723223179578781
82,-0.17384876310825348
83,-0.17701630294322968
84,-0.18188874423503876
85,-0.18721909821033478
86,-0.19144247472286224
87,-0.1946316510438919
88,-0.1971636563539505
89,-0.19987590610980988
90,-0.20296956598758698
91,-0.20582552254199982
92,-0.20853717625141144
93,-0.21132807433605194
94,-0.2144426852464676
95,-0.21799640357494354
96,-0.22190754115581512
97,-0.22584648430347443
98,-0.2295060008764267
99,-0.23281417787075043
100,-0.23569856584072113
101,-0.23800556361675262
102,-0.239375039935112
103,-0.2404814511537552
104,-0.24148236215114594
105,-0.24244321882724762
106,-0.24323265254497528
107,-0.24377135932445526
108,-0.2442065328359604
109,-0.24461917579174042
110,-0.2450164407491684
111,-0.24538864195346832
112,-0.24573858082294464
113,-0.24607129395008087
114,-0.24638251960277557
115,-0.24666781723499298
116,-0.2469501942396164
117,-0.24722574651241302
118,-0.2474648803472519
119,-0.24768276512622833
120,-0.24788160622119904
121,-0.24806420505046844
122,-0.24822859466075897
123,-0.24837414920330048
124,-0.24850241839885712
125,-0.24859656393527985
126,-0.24870888888835907
127,-0.24881501495838165
128,-0.24890251457691193
129,-0.2489749938249588
130,-0.24903209507465363
131,-0.24907056987285614
132,-0.24908135831356049
133,-0.2490689903497696
134,-0.24904708564281464
135,-0.24901412427425385
136,-0.2489718347787857
137,-0.24892674386501312
138,-0.24889568984508514
139,-0.2488832324743271
140,-0.24888156354427338
141,-0.24889390170574188
142,-0.24891595542430878
143,-0.2489384263753891
144,-0.24895332753658295
145,-0.24895749986171722
146,-0.24894751608371735
147,-0.24892236292362213
148,-0.24888606369495392
149,-0.24884994328022003
150,-0.2488246113061905
151,-0.24881814420223236
152,-0.248838409781456
153,-0.24882067739963531
154,-0.24877695739269257
155,-0.2487242966890335
156,-0.24866820871829987
157,-0.24861375987529755
158,-0.2485717386007309
159,-0.24855755269527435
160,-0.24854661524295807
161,-0.24852599203586578
162,-0.24851678311824799
163,-0.24850796163082123
164,-0.24850527942180634
165,-0.24851031601428986
166,-0.24850107729434967
167,-0.24849016964435577
168,-0.24847762286663055
169,-0.24846209585666656
170,-0.24846072494983673
171,-0.24845604598522186
172,-0.24844931066036224
173,-0.2484368532896042
174,-0.2484196573495865
175,-0.24839647114276886
176,-0.24836765229701996
177,-0.24833379685878754
178,-0.24828751385211945
179,-0.24822913110256195
180,-0.24816660583019257
181,-0.24813131988048553
182,-0.24815170466899872
183,-0.24818135797977448
184,-0.24816884100437164
185,-0.2481047660112381
186,-0.2479916661977768
187,-0.24783368408679962
188,-0.24762631952762604
189,-0.24737517535686493
190,-0.24707473814487457
191,-0.24672116339206696
192,-0.24632243812084198
193,-0.2458854764699936
194,-0.24542631208896637
195,-0.24493692815303802
196,-0.24439887702465057
197,-0.24380265176296234
198,-0.2431357353925705
199,-0.24235163629055023
