step,rewards_0
0,-2.2450075149536133
1,-0.23708048462867737
2,-0.2305346131324768
3,-0.22062256932258606
4,-0.20661434531211853
5,-0.18839839100837708
6,-0.16726109385490417
7,-0.1485009491443634
8,-0.13867411017417908
9,-0.1400861144065857
10,-0.14933151006698608
11,-0.1560758650302887
12,-0.15013080835342407
13,-0.13962340354919434
14,-0.12944519519805908
15,-0.116231270134449
16,0.12718455493450165
17,0.13638225197792053
18,0.13425257802009583
19,0.1307518184185028
20,0.12573298811912537
21,0.11950258910655975
22,0.11171944439411163
23,0.10330401360988617
24,0.09630678594112396
25,0.09127558767795563
26,0.08821021020412445
27,0.08715309202671051
28,0.08862979710102081
29,0.09331114590167999
30,0.10299094021320343
31,0.1168537586927414
32,0.1328173279762268
33,0.148654967546463
34,0.16211113333702087
35,0.1742541790008545
36,0.1878851056098938
37,0.20392772555351257
38,0.22249770164489746
39,0.24342823028564453
40,0.26433685421943665
41,0.1421745866537094
42,0.06018667668104172
43,0.07793482393026352
44,0.08217500895261765
45,0.06663428992033005
46,0.03436344116926193
47,0.0027320620138198137
48,-0.018970316275954247
49,-0.035113610327243805
50,-0.05093977600336075
51,-0.07062507420778275
52,-0.09229008108377457
53,-0.11119408160448074
54,-0.12733116745948792
55,-0.1313299834728241
56,0.027037279680371284
57,0.08888472616672516
58,0.08053527772426605
59,0.07262109220027924
60,0.06634984910488129
61,0.061385378241539
62,0.05600555241107941
63,0.05220745503902435
64,0.05270792543888092
65,0.05514277517795563
66,0.05713067948818207
67,0.05663560330867767
68,0.05323858559131622
69,0.04842691123485565
70,0.04340459406375885
71,0.03864459693431854
72,0.03469131886959076
73,0.031794026494026184
74,0.03006233461201191
75,0.02883012779057026
76,0.027672424912452698
77,0.026149051263928413
78,0.02459295280277729
79,0.02265520580112934
80,0.02063162624835968
81,0.018594907596707344
82,0.016605272889137268
83,0.014728025533258915
84,0.012981400825083256
85,0.011625663377344608
86,0.010552838444709778
87,0.009559945203363895
88,0.008706496097147465
89,0.00790612492710352
90,0.007022605277597904
91,0.006093666888773441
92,0.1350831240415573
93,0.2543898820877075
94,0.2536766529083252
95,0.2530439496040344
96,0.2525097727775574
97,0.25213074684143066
98,0.25190919637680054
99,0.25177037715911865
100,0.2516624927520752
101,0.2515658736228943
102,0.2514888644218445
103,0.25144457817077637
104,0.25144708156585693
105,0.2514909505844116
106,0.25156688690185547
107,0.2516733407974243
108,0.25180870294570923
109,0.2519649863243103
110,0.2521244287490845
111,0.25225895643234253
112,0.2523536682128906
113,0.25241774320602417
114,0.2524481415748596
115,0.25246661901474
116,0.2524941563606262
117,0.25252431631088257
118,0.2525597810745239
119,0.25261467695236206
120,0.2526843547821045
121,0.12122166156768799
122,-0.15871548652648926
123,0.030759558081626892
124,0.1284102499485016
125,0.17165090143680573
126,0.045785993337631226
127,0.21434225142002106
128,0.19986186921596527
129,0.1960129737854004
130,0.20859402418136597
131,0.19364620745182037
132,0.2183312475681305
133,0.2513429820537567
134,0.2526859939098358
135,0.25263482332229614
136,0.25255435705184937
137,0.25247979164123535
138,0.2524145841598511
139,0.2523592710494995
140,0.25229889154434204
141,0.25225770473480225
142,0.2522662281990051
143,0.2522810697555542
144,0.2523045539855957
145,0.2523208260536194
146,0.2522907853126526
147,0.25217217206954956
148,0.2520142197608948
149,0.2518211603164673
150,0.2515321969985962
151,0.2512407898902893
152,0.2511131167411804
153,0.25102680921554565
154,0.25096338987350464
155,0.2509379982948303
156,0.2509598731994629
157,0.25104624032974243
158,0.2511860132217407
159,0.251335084438324
160,0.2514694333076477
161,0.2515890598297119
162,0.2517196536064148
163,0.25194835662841797
164,0.25215238332748413
165,0.25236475467681885
166,0.25258058309555054
167,0.2527844309806824
168,0.2530224323272705
169,0.2533109784126282
170,0.2536352276802063
171,0.2540208697319031
172,0.25443708896636963
173,0.2548145055770874
174,0.25473201274871826
175,0.2543930411338806
176,0.25406527519226074
177,0.25379157066345215
178,0.0036384188570082188
179,0.003630372229963541
180,0.0038589858449995518
181,0.004178973380476236
182,0.004444839898496866
183,0.004621120635420084
184,0.004701557103544474
185,-0.24530021846294403
186,-0.24533365666866302
187,-0.24536730349063873
188,-0.24547098577022552
189,-0.24565230309963226
190,-0.24586082994937897
191,-0.24608121812343597
192,-0.24629439413547516
193,-0.24649131298065186
194,-0.24666906893253326
195,-0.24682137370109558
196,-0.2469460517168045
197,-0.24688123166561127
198,-0.24671615660190582
199,-0.24655158817768097
