step,box_translation_distance_0
0,0.012956872582435608
1,0.012956872582435608
2,0.012956873513758183
3,0.012956866063177586
4,0.01295686885714531
5,0.012956871651113033
6,0.012956873513758183
7,0.012956863269209862
8,0.01295686885714531
9,0.012956872582435608
10,0.012956853955984116
11,0.01295685488730669
12,0.012956850230693817
13,0.01295685674995184
14,0.012956849299371243
15,0.012956863269209862
16,0.01295684278011322
17,0.012956874445080757
18,0.012956857681274414
19,0.01295684278011322
20,0.012956853955984116
21,0.012956848368048668
22,0.013247291557490826
23,0.020341668277978897
24,0.024282177910208702
25,0.024282652884721756
26,0.024282652884721756
27,0.02428244799375534
28,0.02428262308239937
29,0.024282630532979965
30,0.024282636120915413
31,0.024282634258270264
32,0.024282636120915413
33,0.02428247034549713
34,0.024282651022076607
35,0.024282634258270264
36,0.024282656610012054
37,0.024282656610012054
38,0.024282636120915413
39,0.024282634258270264
40,0.02428264170885086
41,0.02428264543414116
42,0.024282565340399742
43,0.024282637983560562
44,0.024282636120915413
45,0.02428257279098034
46,0.024282630532979965
47,0.024282624945044518
48,0.024282654747366905
49,0.024282628670334816
50,0.02428274042904377
51,0.02428263984620571
52,0.02428264729678631
53,0.024282636120915413
54,0.024282652884721756
55,0.024282651022076607
56,0.02428264729678631
57,0.024282652884721756
58,0.024282552301883698
59,0.02428245358169079
60,0.024282652884721756
61,0.024282630532979965
62,0.009015257470309734
63,0.01002743374556303
64,0.020667392760515213
65,0.024219585582613945
66,0.024218998849391937
67,0.024218998849391937
68,0.024218974635004997
69,0.03430986776947975
70,0.05019458010792732
71,0.06114723160862923
72,0.0681668147444725
73,0.07327825576066971
74,0.0777004063129425
75,0.08173125237226486
76,0.08551275730133057
77,0.08865857124328613
78,0.09075374901294708
79,0.09370958060026169
80,0.09871236234903336
81,0.10409092158079147
82,0.11411731690168381
83,0.1288178712129593
84,0.13925564289093018
85,0.13941921293735504
86,0.13954219222068787
87,0.13971348106861115
88,0.13962297141551971
89,0.13962119817733765
90,0.13962125778198242
91,0.13962113857269287
92,0.13962125778198242
93,0.13962113857269287
94,0.13962119817733765
95,0.13962119817733765
96,0.13962118327617645
97,0.13962136209011078
98,0.13962113857269287
99,0.13962119817733765
100,0.13962116837501526
101,0.13962124288082123
102,0.13962118327617645
103,0.139621302485466
104,0.13962246477603912
105,0.1395750194787979
106,0.1396094560623169
107,0.1396012157201767
108,0.1395965814590454
109,0.1395965963602066
110,0.13959653675556183
111,0.1395965963602066
112,0.1395965814590454
113,0.1395965963602066
114,0.1395965963602066
115,0.13959655165672302
116,0.13959656655788422
117,0.13959656655788422
118,0.1395965963602066
119,0.13959655165672302
120,0.1395965963602066
121,0.1395965814590454
122,0.1395965963602066
123,0.1395965963602066
124,0.1395965963602066
125,0.1395965963602066
126,0.1395965963602066
127,0.13959656655788422
128,0.13959656655788422
129,0.13959656655788422
130,0.1395965963602066
131,0.13959653675556183
132,0.13959656655788422
133,0.13959656655788422
134,0.1395965963602066
135,0.1395965963602066
136,0.13959653675556183
137,0.13959656655788422
138,0.13959656655788422
139,0.13959656655788422
140,0.1395965963602066
141,0.1395965963602066
142,0.13959656655788422
143,0.13959656655788422
144,0.1395965963602066
145,0.1395965814590454
146,0.1395965814590454
147,0.13959656655788422
148,0.13959656655788422
149,0.13959656655788422
150,0.1395965963602066
151,0.1395965814590454
152,0.1395965963602066
153,0.1395965963602066
154,0.1395965814590454
155,0.13959656655788422
156,0.1395965963602066
157,0.13959655165672302
158,0.1395965814590454
159,0.13959656655788422
160,0.1395965814590454
161,0.13959652185440063
162,0.13959656655788422
163,0.13959656655788422
164,0.1395965963602066
165,0.13959655165672302
166,0.13959656655788422
167,0.1395965963602066
168,0.1395965814590454
169,0.1395965963602066
170,0.13959653675556183
171,0.13959656655788422
172,0.13959656655788422
173,0.13959656655788422
174,0.13959655165672302
175,0.1395965814590454
176,0.13959656655788422
177,0.1395965963602066
178,0.13959655165672302
179,0.13959656655788422
180,0.1395965963602066
181,0.13959653675556183
182,0.1395965963602066
183,0.1395965963602066
184,0.1395965963602066
185,0.1395965814590454
186,0.1395965814590454
187,0.1395965814590454
188,0.1395965814590454
189,0.13959655165672302
190,0.1395965814590454
191,0.13959656655788422
192,0.1395965963602066
193,0.1395965963602066
194,0.13959655165672302
195,0.1395965814590454
196,0.1395965814590454
197,0.1395965814590454
198,0.13959656655788422
