step,box_translation_distance_0
0,0.01983010768890381
1,0.019829779863357544
2,0.01982976868748665
3,0.019829783588647842
4,0.01983010023832321
5,0.01983010768890381
6,0.01982976496219635
7,0.01982979103922844
8,0.019829779863357544
9,0.019829783588647842
10,0.019829774275422096
11,0.019829776138067245
12,0.01982978917658329
13,0.01982979290187359
14,0.0198297630995512
15,0.019829779863357544
16,0.019829776138067245
17,0.01982978545129299
18,0.019829778000712395
19,0.01982976868748665
20,0.019829783588647842
21,0.019829794764518738
22,0.01982979103922844
23,0.01982976123690605
24,0.019829781726002693
25,0.01982978731393814
26,0.019829774275422096
27,0.019829776138067245
28,0.01983010396361351
29,0.019829776138067245
30,0.019829776138067245
31,0.01982978917658329
32,0.019829783588647842
33,0.0198297668248415
34,0.019829794764518738
35,0.019829779863357544
36,0.019829783588647842
37,0.01983010768890381
38,0.019829778000712395
39,0.019829770550131798
40,0.01982976868748665
41,0.019829783588647842
42,0.01982976868748665
43,0.01982978917658329
44,0.019829779863357544
45,0.01982976868748665
46,0.019829779863357544
47,0.019829779863357544
48,0.019829772412776947
49,0.019829783588647842
50,0.019829770550131798
51,0.019829781726002693
52,0.019829759374260902
53,0.019829778000712395
54,0.019829778000712395
55,0.019829779863357544
56,0.01982978545129299
57,0.019830109551548958
58,0.01982976868748665
59,0.019829774275422096
60,0.019829770550131798
61,0.01982978917658329
62,0.019829774275422096
63,0.019829783588647842
64,0.019829779863357544
65,0.019829776138067245
66,0.019829770550131798
67,0.019829772412776947
68,0.019829770550131798
69,0.019829779863357544
70,0.019829776138067245
71,0.019829781726002693
72,0.019829772412776947
73,0.0198297668248415
74,0.019829783588647842
75,0.01982976868748665
76,0.01982978545129299
77,0.01982976868748665
78,0.01997196488082409
79,0.02584977075457573
80,0.03874989226460457
81,0.05876593291759491
82,0.07402056455612183
83,0.08314204216003418
84,0.08615873008966446
85,0.08617564290761948
86,0.08617563545703888
87,0.08617562800645828
88,0.08617560565471649
89,0.08617564290761948
90,0.08617562800645828
91,0.08617562800645828
92,0.08617562800645828
93,0.08617563545703888
94,0.08617562800645828
95,0.08617563545703888
96,0.08617564290761948
97,0.08617561310529709
98,0.08617563545703888
99,0.08617562055587769
100,0.08617564290761948
101,0.08617561310529709
102,0.08617563545703888
103,0.08617561310529709
104,0.08617563545703888
105,0.08617562055587769
106,0.08617562800645828
107,0.08617564290761948
108,0.08617562800645828
109,0.08617563545703888
110,0.08617564290761948
111,0.08617564290761948
112,0.08617563545703888
113,0.08617561310529709
114,0.08617564290761948
115,0.08617563545703888
116,0.08617563545703888
117,0.08617563545703888
118,0.08617564290761948
119,0.08617564290761948
120,0.08617560565471649
121,0.08617564290761948
122,0.08617562800645828
123,0.08617563545703888
124,0.08617563545703888
125,0.08617561310529709
126,0.08617562800645828
127,0.08617563545703888
128,0.08617563545703888
129,0.08617564290761948
130,0.08617564290761948
131,0.08617564290761948
132,0.08617563545703888
133,0.08617564290761948
134,0.08617564290761948
135,0.08617565780878067
136,0.08617563545703888
137,0.08617561310529709
138,0.08617562055587769
139,0.08617563545703888
140,0.08617561310529709
141,0.08617563545703888
142,0.08617563545703888
143,0.08617561310529709
144,0.08617563545703888
145,0.08617563545703888
146,0.08617563545703888
147,0.08617562800645828
148,0.08617563545703888
149,0.08617565035820007
150,0.08617564290761948
151,0.08617564290761948
152,0.08617563545703888
153,0.08617564290761948
154,0.08617563545703888
155,0.08617562055587769
156,0.08617564290761948
157,0.08617564290761948
158,0.08617563545703888
159,0.08617564290761948
160,0.08617561310529709
161,0.08617563545703888
162,0.08617562055587769
163,0.08617564290761948
164,0.08617561310529709
165,0.08617563545703888
166,0.08617561310529709
167,0.08617563545703888
168,0.08617562800645828
169,0.08617562800645828
170,0.08617562800645828
171,0.08617561310529709
172,0.08617563545703888
173,0.08617563545703888
174,0.08617563545703888
175,0.08617563545703888
176,0.08617563545703888
177,0.08617564290761948
178,0.08617563545703888
179,0.08617567270994186
180,0.08617566525936127
181,0.08617563545703888
182,0.08617562055587769
183,0.08617562800645828
184,0.08617562800645828
185,0.08617561310529709
186,0.08617562800645828
187,0.08617565035820007
188,0.08617563545703888
189,0.08617564290761948
190,0.08617563545703888
191,0.08617563545703888
192,0.08617563545703888
193,0.08617526292800903
194,0.08617566525936127
195,0.08617562800645828
196,0.08617562800645828
197,0.08617565035820007
198,0.08617564290761948
