step,reward_pushpoint_0
0,0.015646278858184814
1,0.1507444679737091
2,0.16125845909118652
3,0.17116093635559082
4,0.18013587594032288
5,0.1869836449623108
6,0.1933947503566742
7,0.20096376538276672
8,0.20888125896453857
9,0.21677136421203613
10,0.22090107202529907
11,0.22238320112228394
12,0.2235468327999115
13,0.22237730026245117
14,0.22041389346122742
15,0.21816599369049072
16,0.21225079894065857
17,0.20572856068611145
18,0.20218467712402344
19,0.2007012963294983
20,0.20079243183135986
21,0.20503589510917664
22,0.210126131772995
23,0.21891242265701294
24,0.23173826932907104
25,0.2443506121635437
26,0.2536153793334961
27,0.2582327425479889
28,0.25736066699028015
29,0.2580034136772156
30,0.25844189524650574
31,0.25489193201065063
32,0.2504553496837616
33,0.23954182863235474
34,0.23014575242996216
35,0.22088536620140076
36,0.21242380142211914
37,0.20431622862815857
38,0.2013009488582611
39,0.20323660969734192
40,0.21142101287841797
41,0.22377866506576538
42,0.22881105542182922
43,0.23301413655281067
44,0.2371630072593689
45,0.24093645811080933
46,0.24416163563728333
47,0.24643751978874207
48,0.24883347749710083
49,0.251967191696167
50,0.25662654638290405
51,0.2577497959136963
52,0.25644558668136597
53,0.253750205039978
54,0.25059422850608826
55,0.2437308132648468
56,0.236532062292099
57,0.22908154129981995
58,0.22052523493766785
59,0.20967084169387817
60,0.19623228907585144
61,0.17846158146858215
62,0.15870019793510437
63,0.13640153408050537
64,0.11393246054649353
65,0.09312739968299866
66,0.07647612690925598
67,0.06240642070770264
68,0.050958096981048584
69,0.04159969091415405
70,0.03466629981994629
71,0.029577255249023438
72,0.025838077068328857
73,0.022795110940933228
74,0.020426422357559204
75,0.018680095672607422
76,0.01741829514503479
77,0.01651015877723694
78,0.01579505205154419
79,0.015271425247192383
80,0.014896750450134277
81,0.014594942331314087
82,0.01433536410331726
83,0.014104187488555908
84,0.013914555311203003
85,0.013805896043777466
86,0.014033198356628418
87,0.01447412371635437
88,0.015087008476257324
89,0.01586759090423584
90,0.016795814037322998
91,0.01783129572868347
92,0.018962860107421875
93,0.0201740562915802
94,0.021471142768859863
95,0.025400429964065552
96,0.031182140111923218
97,0.037482768297195435
98,0.044781625270843506
99,0.053456008434295654
100,0.06367182731628418
101,0.07475006580352783
102,0.08476543426513672
103,0.09273234009742737
104,0.09988740086555481
105,0.11417901515960693
106,0.13057109713554382
107,0.14991754293441772
108,0.16752025485038757
109,0.18356528878211975
110,0.19663089513778687
111,0.20673176646232605
112,0.21455493569374084
113,0.21889236569404602
114,0.22012510895729065
115,0.2184334397315979
116,0.2162373661994934
117,0.21314680576324463
118,0.2094620168209076
119,0.2043570876121521
120,0.19830051064491272
121,0.1924321949481964
122,0.1869438886642456
123,0.1809438169002533
124,0.17455008625984192
125,0.16937297582626343
126,0.16626843810081482
127,0.16504326462745667
128,0.16767781972885132
129,0.17108827829360962
130,0.17617207765579224
131,0.18239399790763855
132,0.1904909610748291
133,0.19968926906585693
134,0.21076703071594238
135,0.22516870498657227
136,0.2388838231563568
137,0.2502300441265106
138,0.2598400413990021
139,0.267629474401474
140,0.2727273106575012
141,0.27245062589645386
142,0.26791712641716003
143,0.26165613532066345
144,0.25503578782081604
145,0.24780622124671936
146,0.24052512645721436
147,0.23396366834640503
148,0.22835731506347656
149,0.22320356965065002
150,0.2165842354297638
151,0.2083241045475006
152,0.19994449615478516
153,0.19194385409355164
154,0.1846385896205902
155,0.17818111181259155
156,0.1733834445476532
157,0.17025724053382874
158,0.16715168952941895
159,0.1627999246120453
160,0.1573411524295807
161,0.15138733386993408
162,0.14414140582084656
163,0.13362306356430054
164,0.12234479188919067
165,0.1119876503944397
166,0.10203918814659119
167,0.09126424789428711
168,0.08193010091781616
169,0.07340729236602783
170,0.06482177972793579
171,0.056690365076065063
172,0.04808706045150757
173,0.04023635387420654
174,0.03340494632720947
175,0.027518481016159058
176,0.0225030779838562
177,0.018305599689483643
178,0.014777690172195435
179,0.011876821517944336
180,0.009626716375350952
181,0.0078102052211761475
182,0.006359070539474487
183,0.005227535963058472
184,0.004378795623779297
185,0.0036954283714294434
186,0.0031673014163970947
187,0.002766132354736328
188,0.002446770668029785
189,0.0022177398204803467
190,0.0020258724689483643
191,0.0018779635429382324
192,0.001751720905303955
193,0.0016508698463439941
194,0.001546621322631836
195,0.0014671683311462402
196,0.0013912320137023926
197,0.0013305842876434326
198,0.0012870728969573975
