step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.15073581039905548,0.11350781470537186,0.05699992552399635
1,-0.38184842467308044,-0.0997471734881401,0.05700003728270531
2,-0.38184842467308044,-0.0997476652264595,0.05699998512864113
3,-0.3818487524986267,-0.09974735230207443,0.05700002983212471
4,-0.38184845447540283,-0.0997471734881401,0.05699998140335083
5,-0.38184839487075806,-0.09974770247936249,0.05699997395277023
6,-0.38184839487075806,-0.09974723309278488,0.057000018656253815
7,-0.38184836506843567,-0.09974726289510727,0.05699998885393143
8,-0.38184839487075806,-0.09974723309278488,0.05699996277689934
9,-0.3818483352661133,-0.09974727034568787,0.05700002983212471
10,-0.38184839487075806,-0.09974721819162369,0.05699996277689934
11,-0.38184839487075806,-0.09974725544452667,0.05700001120567322
12,-0.38184836506843567,-0.09974726289510727,0.05700002983212471
13,-0.3818483352661133,-0.09974731504917145,0.056999918073415756
14,-0.3818487524986267,-0.09974735230207443,0.05700002238154411
15,-0.38184845447540283,-0.0997471734881401,0.05699997767806053
16,-0.3820827603340149,-0.09950391203165054,0.05699928477406502
17,-0.38361304998397827,-0.09578197449445724,0.05699995160102844
18,-0.38379520177841187,-0.09033748507499695,0.05700020119547844
19,-0.38446563482284546,-0.08228623867034912,0.05700040981173515
20,-0.38539019227027893,-0.07260032743215561,0.057000257074832916
21,-0.38606032729148865,-0.06607264280319214,0.056999966502189636
22,-0.38784337043762207,-0.06041715294122696,0.056998398154973984
23,-0.39045047760009766,-0.054961055517196655,0.056998513638973236
24,-0.3931378126144409,-0.05185543745756149,0.05701044574379921
25,-0.39198294281959534,-0.04907727986574173,0.05700111761689186
26,-0.38558346033096313,-0.04634367674589157,0.05700049176812172
27,-0.3796578645706177,-0.03986188396811485,0.05700409784913063
28,-0.37432244420051575,-0.03309706598520279,0.05750957131385803
29,-0.3743833601474762,-0.026659250259399414,0.05750713124871254
30,-0.379844069480896,-0.026194516569375992,0.05699906498193741
31,-0.38580960035324097,-0.02815684676170349,0.05700000002980232
32,-0.38553959131240845,-0.028429320082068443,0.05699971318244934
33,-0.38490909337997437,-0.028677962720394135,0.05699968338012695
34,-0.3852711617946625,-0.028502454981207848,0.05715274438261986
35,-0.3852921426296234,-0.028483765199780464,0.056999824941158295
36,-0.38723504543304443,-0.02814383991062641,0.05700010806322098
37,-0.3843345642089844,-0.026980699971318245,0.05750589445233345
38,-0.06248742341995239,0.016129793599247932,0.05699996277689934
39,-0.05867627263069153,0.014569099992513657,0.05699995160102844
40,-0.058676764369010925,0.01456921175122261,0.057000137865543365
41,-0.058676764369010925,0.01456921175122261,0.057000163942575455
42,-0.058676764369010925,0.014569269493222237,0.057000286877155304
43,-0.058676764369010925,0.014569269493222237,0.057000309228897095
44,-0.058676764369010925,0.01456921175122261,0.05700021609663963
45,-0.058676764369010925,0.014569269493222237,0.0570002906024456
46,-0.058676764369010925,0.014569269493222237,0.057000309228897095
47,-0.058676764369010925,0.01456921175122261,0.05700021982192993
48,-0.05867673456668854,0.014569193124771118,0.05700020119547844
