step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,-0.04300893098115921,-0.32657450437545776,0.31795403361320496,0.5882493853569031,-0.4143344461917877,0.96922367811203,-0.2174922078847885,0.7313544750213623,0.26216912269592285,0.43861624598503113,0.4827820360660553,0.4701330065727234,-0.4062621593475342,-0.4447663426399231,0.35636451840400696,-0.4460519552230835,0.023386644199490547,-0.2233068197965622,-0.21302703022956848,0.8573686480522156,0.2997138202190399,1.0237605571746826,-0.3685356080532074,0.7306174039840698,0.5910665392875671,0.4490211308002472,0.4845725893974304,-0.5531073212623596,0.3965989053249359,0.4476560652256012,0.34982001781463623,0.46309998631477356,0.36174625158309937,0.29291772842407227,0.061663106083869934,0.6462576389312744,-0.6685504913330078,0.3679555058479309,0.08348506689071655,-0.41733992099761963,-0.9049075245857239,0.4363331198692322,-0.31947851181030273,0.11644625663757324,0.04966038465499878,-0.9601473808288574,-0.2750471234321594,0.12340055406093597,0.279175341129303,-0.9522781372070312,0.3259754478931427,-0.015689849853515625,-0.03100001811981201,-0.7993401288986206,-0.6008788347244263,-4.1751724211280816e-07,0.6008788347244263,-0.7993401288986206,5.888460350433888e-07,0.48108384013175964,-0.041459403932094574,-0.030999906361103058,0.17086705565452576,0.010079704225063324,-0.031000129878520966
1,-0.017176395282149315,-0.33618617057800293,0.3466690182685852,0.6150225400924683,-0.4419066905975342,0.9399080872535706,-0.18788447976112366,0.7316792011260986,0.5706784129142761,-0.3356131315231323,0.4866082966327667,0.5440373420715332,-0.37514597177505493,-0.44809916615486145,0.41443711519241333,-0.09340035170316696,0.05092663690447807,-0.20571798086166382,-0.18265491724014282,0.8262856006622314,0.3282434642314911,1.0538411140441895,-0.3434534966945648,0.7307112216949463,0.5886802673339844,0.2883284091949463,0.4941376745700836,-0.507540225982666,0.3963370621204376,0.4428938925266266,0.3503146767616272,0.31193867325782776,0.3901548683643341,0.31666994094848633,0.07981723546981812,0.6548985838890076,-0.6284268498420715,0.4197469651699066,0.17438215017318726,-0.41477489471435547,-0.8930580019950867,0.409731388092041,-0.2821989059448242,0.09621782600879669,0.05480515956878662,-0.9488321542739868,-0.3109886348247528,0.039075467735528946,0.3132562041282654,-0.9488644599914551,0.3259753882884979,-0.015689849853515625,-0.031000014394521713,-0.7993401288986206,-0.6008787751197815,-1.135189222623012e-06,0.6008787751197815,-0.7993401288986206,5.051333005212655e-07,0.4810837507247925,-0.04145941138267517,-0.030999835580587387,0.17086702585220337,0.010079711675643921,-0.03100019320845604
2,0.012033074162900448,-0.3650384545326233,0.37614014744758606,0.6452801823616028,-0.42958855628967285,0.9099281430244446,-0.15814028680324554,0.73146653175354,0.5823611617088318,-0.5372141003608704,0.48508915305137634,0.5417643189430237,0.19014771282672882,-0.4481348395347595,0.4163012206554413,-0.570859432220459,0.06273052841424942,-0.18773199617862701,-0.1504555344581604,0.796396791934967,0.3523077070713043,1.0838972330093384,-0.3156633973121643,0.7308053970336914,0.22593677043914795,0.34255099296569824,0.46639662981033325,-0.5172126889228821,0.3284786641597748,0.44162535667419434,0.3887108862400055,0.19018326699733734,0.4153156280517578,0.35355520248413086,0.10436628758907318,0.6414452195167542,-0.6159428358078003,0.45734286308288574,0.2690810561180115,-0.37763655185699463,-0.885994553565979,0.38083571195602417,-0.25443124771118164,0.0781596302986145,0.04195910692214966,-0.9402051568031311,-0.3380141854286194,-0.0430874228477478,0.33629465103149414,-0.9407705664634705,0.3259754776954651,-0.015689849853515625,-0.031000062823295593,-0.7993401288986206,-0.6008790731430054,-8.489293463753711e-07,0.6008790731430054,-0.7993401288986206,-1.711103436718986e-07,0.4810838997364044,-0.04145938158035278,-0.030999992042779922,0.17086705565452576,0.010079681873321533,-0.031000133603811264
3,0.04190082848072052,-0.3950081467628479,0.4056788980960846,0.676324725151062,-0.410171777009964,0.8798143863677979,-0.12838619947433472,0.7313659191131592,0.5787243843078613,-0.5243862867355347,0.48746049404144287,0.5388323068618774,0.28646841645240784,-0.4482998251914978,0.41606950759887695,-0.44702252745628357,0.06514235585927963,-0.16180001199245453,-0.11993395537137985,0.7669451236724854,0.37065833806991577,1.1137017011642456,-0.2866781949996948,0.730891227722168,0.14299337565898895,0.4901975989341736,0.4571475386619568,-0.5295397043228149,0.24932216107845306,0.44113075733184814,0.40544408559799194,0.15898574888706207,0.4352916181087494,0.39476442337036133,0.13121208548545837,0.6253529787063599,-0.6110041737556458,0.4853942394256592,0.35834577679634094,-0.32770776748657227,-0.8741831183433533,0.3489837348461151,-0.2344522476196289,0.059212103486061096,0.01470959186553955,-0.9346872568130493,-0.35516658425331116,-0.13001736998558044,0.35040128231048584,-0.927531361579895,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993403673171997,-0.6008787751197815,-6.127658025434357e-07,0.6008787751197815,-0.7993403673171997,2.0665558508881077e-07,0.4810839295387268,-0.04145943745970726,-0.03099997341632843,0.17086708545684814,0.01007973775267601,-0.031000152230262756
4,0.07192590832710266,-0.42434948682785034,0.43534767627716064,0.707271158695221,-0.38944220542907715,0.8497249484062195,-0.09862852096557617,0.7313015460968018,0.5795556902885437,-0.5198006629943848,0.4927639067173004,0.5398239493370056,0.30338841676712036,-0.44867023825645447,0.41590771079063416,-0.36965805292129517,0.0777209997177124,-0.13493719696998596,-0.09112600982189178,0.7367761135101318,0.3857380151748657,1.1433848142623901,-0.2577376067638397,0.7309868931770325,0.42079415917396545,0.46751734614372253,0.4700125455856323,-0.5227440595626831,0.2106771320104599,0.44169244170188904,0.40485820174217224,-0.013183053582906723,0.449672132730484,0.4383125305175781,0.15966717898845673,0.6104878187179565,-0.6094074845314026,0.5058924555778503,0.4406246244907379,-0.26944220066070557,-0.8563007712364197,0.31368720531463623,-0.21445178985595703,0.04228481650352478,-0.005476713180541992,-0.9312840700149536,-0.3642529249191284,-0.22135239839553833,0.35635119676589966,-0.9077538847923279,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993401288986206,-0.6008788347244263,-6.103164196247235e-07,0.6008788347244263,-0.7993401288986206,2.0406577050380292e-07,0.4810838997364044,-0.041459403932094574,-0.03099997341632843,0.17086711525917053,0.010079704225063324,-0.031000152230262756
5,0.10179898887872696,-0.4525400698184967,0.4652501046657562,0.7382126450538635,-0.3805868327617645,0.819624125957489,-0.06886329501867294,0.7313123941421509,0.5692006945610046,-0.504217267036438,0.4956824481487274,0.5398808717727661,0.13615682721138,-0.4486459195613861,0.415756493806839,-0.38516172766685486,0.10224519670009613,-0.10993274301290512,-0.06173214316368103,0.7066019177436829,0.3970666527748108,1.1730715036392212,-0.23034532368183136,0.7310259342193604,0.6064050793647766,0.4328463673591614,0.47802990674972534,-0.5208479166030884,0.15876665711402893,0.4419179856777191,0.3832617402076721,0.006644972134381533,0.45979034900665283,0.4816622734069824,0.19070962071418762,0.5987850427627563,-0.6018334031105042,0.5284439325332642,0.5197246670722961,-0.21003758907318115,-0.8281124830245972,0.2752092480659485,-0.19455623626708984,0.028572402894496918,-0.0105971097946167,-0.9307972192764282,-0.3653824031352997,-0.31466737389564514,0.34994322061538696,-0.8823401927947998,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993401288986206,-0.6008787751197815,-6.100017344579101e-07,0.6008787751197815,-0.7993401288986206,2.0135840372859093e-07,0.48108386993408203,-0.04145941138267517,-0.03099997341632843,0.17086714506149292,0.010079711675643921,-0.031000152230262756
6,0.12948070466518402,-0.4766830801963806,0.49532637000083923,0.769263505935669,-0.37904974818229675,0.7894629240036011,-0.039121054112911224,0.7312748432159424,0.5231278538703918,-0.4283915162086487,0.49446097016334534,0.5284592509269714,0.0329681858420372,-0.4472081959247589,0.4152730703353882,-0.34723132848739624,0.13043498992919922,-0.08910346776247025,-0.03128272667527199,0.6763628721237183,0.3883357048034668,1.202830195426941,-0.21735329926013947,0.7312152981758118,0.6016197204589844,0.3581674098968506,0.47623926401138306,-0.5154275894165039,-0.122858427464962,0.4410213828086853,0.1828734576702118,-0.3005060851573944,0.46513938903808594,0.5243492126464844,0.22213000059127808,0.589287519454956,-0.5924549698829651,0.5493062138557434,0.5902454257011414,-0.1485598087310791,-0.7934359312057495,0.23419895768165588,-0.18307828903198242,0.017132148146629333,0.01732999086380005,-0.9350396394729614,-0.35411936044692993,-0.4069112241268158,0.31691986322402954,-0.8567293286323547,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993403673171997,-0.6008787751197815,-6.095078219914285e-07,0.6008787751197815,-0.7993403673171997,1.9888354074737435e-07,0.4810839295387268,-0.04145943745970726,-0.03099997341632843,0.17086708545684814,0.01007973775267601,-0.031000152230262756
7,0.15141265094280243,-0.4865978956222534,0.5258256196975708,0.8000032305717468,-0.3854544460773468,0.7591062188148499,-0.009479330852627754,0.7311713695526123,0.40200626850128174,-0.15665636956691742,0.4883064925670624,0.47789815068244934,-0.08048342168331146,-0.4415864050388336,0.4138321876525879,-0.21756239235401154,0.15712116658687592,-0.07216372340917587,-0.001014030771329999,0.6467815041542053,0.3889370560646057,1.2323572635650635,-0.20151779055595398,0.7311890721321106,0.588316798210144,0.2896721065044403,0.47254160046577454,-0.49197494983673096,0.011824848130345345,0.4352547526359558,0.22271305322647095,-0.2706177532672882,0.4666941463947296,0.5643706321716309,0.24826890230178833,0.5854575634002686,-0.5814693570137024,0.5649183988571167,0.6441255211830139,-0.08949923515319824,-0.759665846824646,0.19464290142059326,-0.17310619354248047,0.010259643197059631,0.037237703800201416,-0.937370777130127,-0.34633713960647583,-0.48843520879745483,0.28528499603271484,-0.8246475458145142,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993401288986206,-0.6008788347244263,-6.132918883849925e-07,0.6008788347244263,-0.7993401288986206,1.9890711655534687e-07,0.4810838997364044,-0.041459403932094574,-0.03099997341632843,0.17086711525917053,0.010079704225063324,-0.031000152230262756
8,0.16490477323532104,-0.47554412484169006,0.5565751194953918,0.8288007974624634,-0.3921813666820526,0.7286790609359741,0.019959932193160057,0.7309951186180115,0.24507053196430206,0.20826014876365662,0.47979235649108887,0.40470778942108154,-0.08812215179204941,-0.4342155456542969,0.41134560108184814,-0.0073763709515333176,0.18445289134979248,-0.061132270842790604,0.029047636315226555,0.6205195784568787,0.4019869565963745,1.261203646659851,-0.17779868841171265,0.731164813041687,0.6151217818260193,0.17711113393306732,0.47218409180641174,-0.41804683208465576,0.18857784569263458,0.42146581411361694,0.33282601833343506,-0.24229995906352997,0.4656488299369812,0.6006555557250977,0.2632614076137543,0.5908863544464111,-0.5737330317497253,0.5671716332435608,0.67413729429245,-0.035044193267822266,-0.737774133682251,0.15866461396217346,-0.1622629165649414,0.008348114788532257,0.045585036277770996,-0.9391200542449951,-0.34055188298225403,-0.5562639832496643,0.25929975509643555,-0.7895151376724243,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993401288986206,-0.6008787751197815,-6.19279376223858e-07,0.6008787751197815,-0.7993401288986206,1.9888238966814242e-07,0.48108386993408203,-0.04145941138267517,-0.03099997341632843,0.17086714506149292,0.010079711675643921,-0.031000152230262756
9,0.17843960225582123,-0.45271918177604675,0.5858175754547119,0.8543200492858887,-0.39085862040519714,0.6987382173538208,0.049317315220832825,0.7308374643325806,0.28083863854408264,0.35211431980133057,0.4787753224372864,0.3717209994792938,0.022868631407618523,-0.431430459022522,0.4105967581272125,0.17980170249938965,0.21219566464424133,-0.06392598897218704,0.05930967256426811,0.6017761826515198,0.42122647166252136,1.2898998260498047,-0.15292927622795105,0.7311826348304749,0.6024717688560486,-0.08357451111078262,0.47029587626457214,-0.25796541571617126,0.27857843041419983,0.41127392649650574,0.34904909133911133,-0.2677695155143738,0.46061092615127563,0.6364684104919434,0.2696446180343628,0.6062418818473816,-0.5706445574760437,0.5539273619651794,0.6850996613502502,0.02102208137512207,-0.7281458973884583,0.13001176714897156,-0.15080833435058594,0.011922493577003479,0.0568159818649292,-0.9396476745605469,-0.33739325404167175,-0.6040435433387756,0.2367178201675415,-0.7609837055206299,0.3259755074977875,-0.015689849853515625,-0.031000062823295593,-0.7993403673171997,-0.6008787751197815,-6.251047466321324e-07,0.6008787751197815,-0.7993403673171997,1.9899979974979942e-07,0.4810839295387268,-0.04145943745970726,-0.03099997341632843,0.17086708545684814,0.01007973775267601,-0.031000152230262756
