step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8
20,0.12366465479135513,0.07368732988834381,-0.15703009068965912,0.675990879535675,-0.6956378817558289,0.9084723591804504,-0.015499003231525421,0.7238479852676392,0.40419620275497437,0.05845595896244049,0.06476299464702606,-0.1911110281944275,-0.6016658544540405,0.08588214963674545,0.17888881266117096,-0.04360353946685791,0.18336860835552216,0.07096212357282639,0.16176407039165497,1.1539722681045532,-0.11240891367197037,0.6557327508926392,-0.42503154277801514,0.7231778502464294,0.33054229617118835,0.5393975973129272,0.10834241658449173,-0.39387717843055725,0.07770566642284393,-0.43426263332366943,-0.3519149720668793,0.3900708854198456,0.46207839250564575,0.014028484933078289,-0.029094018042087555,0.9990922808647156,-0.042598508298397064,-1.33765900045546e-06,0.042598508298397064,0.9990922808647156,2.354810476390412e-06
21,0.14542658627033234,0.0751035213470459,-0.15599371492862701,0.6643328070640564,-0.7268111109733582,0.9110056757926941,-5.132582373335026e-05,0.7238338589668274,0.3622910976409912,0.02269839309155941,0.04330047592520714,-0.21408572793006897,-0.5677501559257507,0.047030605375766754,0.22164426743984222,-0.026820844039320946,0.20067837834358215,0.09857894480228424,0.16592946648597717,1.131255865097046,-0.10782768577337265,0.6248202323913574,-0.44920894503593445,0.723166286945343,0.3157224655151367,0.5572348833084106,0.10918236523866653,-0.42056769132614136,0.064620740711689,-0.4304722249507904,-0.338903546333313,0.4045482575893402,0.4622582197189331,0.013997596688568592,-0.029093962162733078,0.9990538954734802,-0.04348922148346901,2.8272611416468862e-06,0.04348922148346901,0.9990538954734802,1.5670898392272647e-06
22,0.16526615619659424,0.07473867386579514,-0.1561068892478943,0.6518291234970093,-0.7550453543663025,0.9121557474136353,0.015360000543296337,0.7237939834594727,0.32585784792900085,-0.009514503180980682,0.022698743268847466,-0.22396844625473022,-0.4961710274219513,0.02135310508310795,0.20948486030101776,-0.05344604700803757,0.21741202473640442,0.12736165523529053,0.16992011666297913,1.108026385307312,-0.10321410000324249,0.5942515134811401,-0.4727533459663391,0.7231577634811401,0.3043920397758484,0.5804954767227173,0.1042858362197876,-0.4226997494697571,0.0647132620215416,-0.4267597794532776,-0.3298588991165161,0.41435521841049194,0.4623441994190216,0.013978392817080021,-0.029094334691762924,0.9990350604057312,-0.04391978308558464,2.076449618471088e-06,0.04391978308558464,0.9990350604057312,2.6857401280722115e-06
23,0.1829870492219925,0.07294651120901108,-0.15683376789093018,0.6390844583511353,-0.7801818251609802,0.9122804999351501,0.030402302742004395,0.7237432599067688,0.29220110177993774,-0.03861111029982567,0.015838483348488808,-0.22174279391765594,-0.41119566559791565,0.009785857051610947,0.22313398122787476,-0.0372602604329586,0.23364147543907166,0.15727198123931885,0.1735655963420868,1.0849320888519287,-0.10022127628326416,0.563860297203064,-0.49616339802742004,0.7231586575508118,0.2939428985118866,0.5990054607391357,0.09680082648992538,-0.4190507233142853,0.04099272936582565,-0.424333781003952,-0.328067809343338,0.4132595956325531,0.462361603975296,0.013976058922708035,-0.029094230383634567,0.9990319609642029,-0.04399062320590019,-1.2991692528885324e-05,0.04399062320590019,0.9990319609642029,3.157309720336343e-07
24,0.19923867285251617,0.06928850710391998,-0.15760427713394165,0.625977635383606,-0.8011454939842224,0.9120379090309143,0.045370250940322876,0.7237218022346497,0.27998512983322144,-0.08703840523958206,0.026251008734107018,-0.23586086928844452,-0.3128012716770172,0.007748336996883154,0.20313362777233124,-0.034985948354005814,0.24643222987651825,0.18349720537662506,0.17228345572948456,1.0769779682159424,-0.10458303242921829,0.5170020461082458,-0.5193618535995483,0.7233422994613647,0.16150745749473572,0.4307338297367096,0.0014312276616692543,0.007603100501000881,0.041376978158950806,-0.5400803685188293,-0.31768810749053955,0.18952056765556335,0.4605107307434082,0.015498400665819645,-0.029094219207763672,0.9983592629432678,-0.05726049840450287,2.070647269647452e-06,0.05726049840450287,0.9983592629432678,4.919474577036453e-06
25,0.2097974419593811,0.06737745553255081,-0.15477000176906586,0.6160764098167419,-0.8187305331230164,0.9126123785972595,0.0584787093102932,0.7237280607223511,0.16731268167495728,-0.004568501375615597,0.06089816987514496,-0.1343739777803421,-0.2571709156036377,0.03643807768821716,0.13594810664653778,0.0024516056291759014,0.25603505969047546,0.2023395150899887,0.169031023979187,1.067649483680725,-0.12005151808261871,0.477842777967453,-0.5490230321884155,0.7234424352645874,0.14197731018066406,0.3439462184906006,-0.05694755166769028,-0.17572763562202454,-0.24895764887332916,-0.6378484964370728,-0.4147105813026428,0.04970613121986389,0.45977991819381714,0.016157841309905052,-0.029095210134983063,0.9980078339576721,-0.06309016793966293,9.88227293419186e-06,0.06309016793966293,0.9980078339576721,1.943590359587688e-05
26,0.21634870767593384,0.06373032182455063,-0.15148931741714478,0.6070207953453064,-0.831253170967102,0.9119247794151306,0.07537855207920074,0.7236008644104004,0.10752574354410172,-0.1104043573141098,0.060212403535842896,-0.17668034136295319,-0.15512104332447052,-0.02493358589708805,0.24483971297740936,-0.009681403636932373,0.2651134133338928,0.21901801228523254,0.1633470356464386,1.053675889968872,-0.1365857869386673,0.4406769275665283,-0.5784607529640198,0.7234170436859131,0.1333209127187729,0.3348386287689209,-0.08116379380226135,-0.2453497052192688,-0.23350970447063446,-0.5495298504829407,-0.41222432255744934,0.1395159363746643,0.4594423770904541,0.016352765262126923,-0.029094159603118896,0.9978870749473572,-0.06497230380773544,-1.8218630657429458e-06,0.06497230380773544,0.9978870749473572,2.8790984742954606e-06
27,0.22230017185211182,0.05617418885231018,-0.14945155382156372,0.5963897109031677,-0.8398274779319763,0.9088736772537231,0.09055861085653305,0.7235743999481201,0.10593526810407639,-0.16179801523685455,0.04634706676006317,-0.20282410085201263,-0.10686501860618591,-0.047324828803539276,0.21785922348499298,-0.011300578713417053,0.2726573348045349,0.2364078015089035,0.15798678994178772,1.0379269123077393,-0.1508905440568924,0.40353044867515564,-0.6068748235702515,0.723390519618988,0.10969700664281845,0.3593423366546631,-0.0689581036567688,-0.24718518555164337,-0.18942074477672577,-0.5306308269500732,-0.39776453375816345,0.17084822058677673,0.45878249406814575,0.016689255833625793,-0.02909410372376442,0.9976587295532227,-0.06838860362768173,-1.373492409584287e-06,0.06838860362768173,0.9976587295532227,1.6547772929698112e-06
28,0.22720180451869965,0.04719722270965576,-0.1472429633140564,0.5854360461235046,-0.8466915488243103,0.9049124121665955,0.10462423413991928,0.7235747575759888,0.08724063634872437,-0.17339730262756348,0.04912777617573738,-0.19639134407043457,-0.0776326060295105,-0.05797407031059265,0.1994689553976059,-0.013704163022339344,0.27931082248687744,0.25437721610069275,0.15326759219169617,1.021730661392212,-0.16433636844158173,0.3665238916873932,-0.6345924139022827,0.7233732342720032,0.10253656655550003,0.357919842004776,-0.05745270103216171,-0.26243603229522705,-0.18199171125888824,-0.5300765037536621,-0.3878725469112396,0.18592987954616547,0.4575576186180115,0.017629016190767288,-0.02909427508711815,0.9970538020133972,-0.07670526951551437,2.277571695685765e-07,0.07670526951551437,0.9970538020133972,3.4648073778953403e-06
29,0.23089030385017395,0.037105098366737366,-0.14466352760791779,0.5743300914764404,-0.8516342639923096,0.9005810022354126,0.11908067762851715,0.7235533595085144,0.06859521567821503,-0.20166921615600586,0.04999537765979767,-0.2090255171060562,-0.061603039503097534,-0.07775808870792389,0.21248161792755127,-0.014204458333551884,0.28616607189178467,0.2715969979763031,0.14837214350700378,1.0047504901885986,-0.17669746279716492,0.32982337474823,-0.6618250012397766,0.7234100699424744,0.09019691497087479,0.32902827858924866,-0.04176957905292511,-0.2849162518978119,-0.11942879110574722,-0.6885738372802734,-0.3963770270347595,-0.0033500296995043755,0.4556385278701782,0.019032571464776993,-0.029093526303768158,0.9959916472434998,-0.08944617211818695,1.559124757477548e-05,0.08944617211818695,0.9959916472434998,2.66629695033771e-06
30,0.23065856099128723,0.026331312954425812,-0.13965776562690735,0.563428521156311,-0.8540800213813782,0.8966564536094666,0.1337975114583969,0.7235492467880249,-0.0012799930991604924,-0.2040090560913086,0.07492105662822723,-0.19953173398971558,-0.02661113440990448,-0.07197606563568115,0.20696692168712616,-0.020174991339445114,0.2939276099205017,0.28401604294776917,0.14145353436470032,0.9893398284912109,-0.18920138478279114,0.2959741950035095,-0.6883391737937927,0.7234185338020325,0.10126519203186035,0.17349156737327576,-0.1025984063744545,-0.2694702744483948,-0.1661899983882904,-0.4156186878681183,-0.37134021520614624,0.14362730085849762,0.4522843360900879,0.020400047302246094,-0.029094308614730835,0.9939960241317749,-0.1094161793589592,6.82437985233264e-07,0.1094161793589592,0.9939960241317749,3.018703864654526e-06
31,0.2304697036743164,0.014108717441558838,-0.13657693564891815,0.5519802570343018,-0.8567312359809875,0.8904154300689697,0.14819695055484772,0.7235071063041687,0.0010225259466096759,-0.2445330172777176,0.049511391669511795,-0.20934027433395386,-0.006636227481067181,-0.1261436641216278,0.19746363162994385,0.0065779900178313255,0.29987427592277527,0.29119008779525757,0.13372565805912018,0.9725377559661865,-0.20466016232967377,0.26579180359840393,-0.7151813507080078,0.7234534025192261,0.06938442587852478,0.12060438096523285,-0.10613443702459335,-0.28461864590644836,-0.20234517753124237,-0.3938639163970947,-0.3744218051433563,0.12370909005403519,0.4498639702796936,0.022477732971310616,-0.029094170778989792,0.9919604659080505,-0.12654836475849152,-1.9785414906436927e-07,0.12654836475849152,0.9919604659080505,2.620042323542293e-06
32,0.22879751026630402,-4.291790901334025e-06,-0.13315720856189728,0.5401121377944946,-0.8573988676071167,0.8824571967124939,0.1627979576587677,0.7235007882118225,-0.022952960804104805,-0.2775239050388336,0.05132419988512993,-0.2207176238298416,0.025647485628724098,-0.1511550098657608,0.20356860756874084,0.007266446016728878,0.3053784668445587,0.29566046595573425,0.1248420774936676,0.9551481008529663,-0.22041058540344238,0.23769710958003998,-0.742601752281189,0.7234660983085632,0.06298795342445374,0.06933977454900742,-0.12437286227941513,-0.29882946610450745,-0.2088228017091751,-0.3612210750579834,-0.3825705647468567,0.07675627619028091,0.44779521226882935,0.024464190006256104,-0.02909407764673233,0.9898437857627869,-0.1421593725681305,-1.3480429572609864e-07,0.1421593725681305,0.9898437857627869,1.4251319271352259e-06
33,0.22549770772457123,-0.015226615592837334,-0.12928824126720428,0.5280777215957642,-0.8564851880073547,0.873497724533081,0.17713071405887604,0.7234805822372437,-0.04903232678771019,-0.29053378105163574,0.05409134179353714,-0.22174565494060516,0.04690347984433174,-0.16460241377353668,0.1990216225385666,0.02927541360259056,0.31058111786842346,0.2976701557636261,0.11514707654714584,0.9372684955596924,-0.23682013154029846,0.21206310391426086,-0.7696895003318787,0.7234712839126587,0.05860428139567375,0.023918649181723595,-0.13882791996002197,-0.3105759620666504,-0.22199496626853943,-0.3242148458957672,-0.3784092664718628,0.07565094530582428,0.44589763879776,0.02618950605392456,-0.02909398451447487,0.9877696633338928,-0.15592023730278015,-2.824722002969793e-07,0.15592023730278015,0.9877696633338928,2.7204109187550785e-07
34,0.2210749387741089,-0.03119695745408535,-0.12540242075920105,0.5157753229141235,-0.8549185991287231,0.8636590242385864,0.19155845046043396,0.7234583497047424,-0.0657927468419075,-0.3049241304397583,0.051977433264255524,-0.22892655432224274,0.05576992779970169,-0.1799423098564148,0.2017955631017685,0.05863655358552933,0.31549838185310364,0.2978460192680359,0.10496718436479568,0.9191874265670776,-0.25279781222343445,0.18803799152374268,-0.7963228225708008,0.7234748601913452,0.054312389343976974,-0.005163713824003935,-0.14653171598911285,-0.3118131458759308,-0.2171865850687027,-0.303703248500824,-0.3718907833099365,0.07397507131099701,0.4441600441932678,0.027638288214802742,-0.029093973338603973,0.9857912659645081,-0.167975053191185,-2.3746783028855134e-07,0.167975053191185,0.9857912659645081,2.2611924066495703e-07
35,0.2155609279870987,-0.0476217158138752,-0.12145911902189255,0.5030774474143982,-0.8531700372695923,0.8534641265869141,0.20590558648109436,0.723455548286438,-0.08458007872104645,-0.30947157740592957,0.04925621300935745,-0.23541729152202606,0.052222300320863724,-0.18450546264648438,0.20056238770484924,0.05779006704688072,0.32012054324150085,0.2967213988304138,0.09448588639497757,0.901542067527771,-0.26749613881111145,0.16489115357398987,-0.8221940398216248,0.7234871983528137,0.04949512332677841,-0.029298000037670135,-0.15279924869537354,-0.30441632866859436,-0.20712140202522278,-0.2841370403766632,-0.3652021586894989,0.06152002513408661,0.4423263967037201,0.028759287670254707,-0.02909398451447487,0.9838677048683167,-0.1788976639509201,-6.820476414759469e-07,0.1788976639509201,0.9838677048683167,1.6364174371119589e-07
36,0.20894446969032288,-0.06398210674524307,-0.11740423738956451,0.49059203267097473,-0.8514365553855896,0.8424875736236572,0.22006365656852722,0.7234500646591187,-0.10020417720079422,-0.30407464504241943,0.04926149547100067,-0.22683218121528625,0.05437277629971504,-0.19680558145046234,0.19841749966144562,0.06545120477676392,0.3245638608932495,0.2949269711971283,0.08375771343708038,0.8829646706581116,-0.2824277877807617,0.14453762769699097,-0.8474982976913452,0.7234532237052917,0.04314130172133446,-0.027017762884497643,-0.15877406299114227,-0.3355392515659332,-0.21004311740398407,-0.2530791759490967,-0.3563566207885742,0.09758168458938599,0.4410853385925293,0.02945842407643795,-0.029094059020280838,0.9825665354728699,-0.18591122329235077,-1.7443801425542915e-06,0.18591122329235077,0.9825665354728699,2.1602916433494102e-07
37,0.2021668404340744,-0.0806061178445816,-0.11356380581855774,0.47785648703575134,-0.8492776155471802,0.8314657807350159,0.2344593107700348,0.7234441637992859,-0.09877439588308334,-0.31595170497894287,0.047415271401405334,-0.23879790306091309,0.05873385816812515,-0.20023293793201447,0.20122258365154266,0.07520387321710587,0.3284408748149872,0.29385581612586975,0.07320995628833771,0.8641254305839539,-0.29575085639953613,0.12505170702934265,-0.8716056942939758,0.7234285473823547,0.03792521357536316,-0.00964801013469696,-0.15288574993610382,-0.34081706404685974,-0.18773820996284485,-0.23712727427482605,-0.3394727110862732,0.1351686269044876,0.43940025568008423,0.030315393581986427,-0.029094044119119644,0.9807350635528564,-0.1953427642583847,-1.2867743635069928e-06,0.1953427642583847,0.9807350635528564,1.3166303602929474e-08
38,0.19540366530418396,-0.09750812500715256,-0.1097467765212059,0.4646746814250946,-0.8474515080451965,0.8201485872268677,0.24884967505931854,0.7234509587287903,-0.09717482328414917,-0.3166819214820862,0.04725824296474457,-0.24340450763702393,0.050909772515296936,-0.20432566106319427,0.1996615082025528,0.06984961777925491,0.3322135806083679,0.2938500940799713,0.06302909553050995,0.8451311588287354,-0.3077737092971802,0.10589393973350525,-0.8952240347862244,0.7234074473381042,0.03970123454928398,0.012365244328975677,-0.14516885578632355,-0.34377866983413696,-0.16998249292373657,-0.2343125343322754,-0.33237335085868835,0.15552487969398499,0.43744051456451416,0.031340084969997406,-0.02909402921795845,0.9783591628074646,-0.20691387355327606,-1.6168806951100123e-06,0.20691387355327606,0.9783591628074646,-2.8195924528517935e-07
39,0.18868586421012878,-0.11448000371456146,-0.10585237294435501,0.45138174295425415,-0.8459667563438416,0.8080839514732361,0.26364439725875854,0.7234369516372681,-0.09204727411270142,-0.317610502243042,0.048782769590616226,-0.23862113058567047,0.05470004305243492,-0.22981974482536316,0.20688459277153015,0.07779483497142792,0.3362799286842346,0.2919164299964905,0.05339406058192253,0.8273093700408936,-0.3192846477031708,0.08111018687486649,-0.919001042842865,0.7235661149024963,0.05604521930217743,-0.08326508104801178,-0.1258201152086258,-0.25662994384765625,-0.159182608127594,-0.31844499707221985,-0.33014529943466187,-0.012230891734361649,0.43640023469924927,0.03211984410881996,-0.029094047844409943,0.9768266081809998,-0.21403223276138306,-1.2963217841388541e-06,0.21403223276138306,0.9768266081809998,3.1303250125347404e-07
40,0.17897646129131317,-0.12952466309070587,-0.0999547690153122,0.43987444043159485,-0.8440676927566528,0.7956673502922058,0.277098685503006,0.7234508395195007,-0.15533627569675446,-0.2572827637195587,0.06603941321372986,-0.195903941988945,0.04114541783928871,-0.20152594149112701,0.189716637134552,0.0577399805188179,0.3425743579864502,0.2861126959323883,0.04151434078812599,0.8114575743675232,-0.32982197403907776,0.0629107654094696,-0.9419119358062744,0.7235534191131592,0.06483817100524902,-0.13886991143226624,-0.17313839495182037,-0.3049229383468628,-0.15123100578784943,-0.2744016945362091,-0.32384127378463745,-0.010606074705719948,0.43569350242614746,0.03251492977142334,-0.029094059020280838,0.9759048223495483,-0.2181965559720993,-1.067778157448629e-06,0.2181965559720993,0.9759048223495483,1.373465465803747e-07
41,0.1684192419052124,-0.14341296255588531,-0.0945165604352951,0.42905113101005554,-0.8422088623046875,0.7843282222747803,0.29081034660339355,0.7234390377998352,-0.15715932846069336,-0.2608870267868042,0.06243312731385231,-0.1983153373003006,0.05037461966276169,-0.20606306195259094,0.19296960532665253,0.07328711450099945,0.34766796231269836,0.27873462438583374,0.029476676136255264,0.7944768667221069,-0.3407538831233978,0.046586837619543076,-0.9624379277229309,0.723547637462616,0.04744711145758629,-0.15216703712940216,-0.17236082255840302,-0.31088346242904663,-0.15689611434936523,-0.25104737281799316,-0.28959864377975464,-0.010603692382574081,0.4349205791950226,0.032836973667144775,-0.02909405529499054,0.9749665856361389,-0.22235146164894104,-8.152551345119718e-07,0.22235146164894104,0.9749665856361389,1.5205127112949413e-07
42,0.1577548384666443,-0.15710848569869995,-0.08903597295284271,0.4183328449726105,-0.8400704860687256,0.7728976607322693,0.3038158714771271,0.7234393954277039,-0.1566801518201828,-0.25243109464645386,0.06468904763460159,-0.1935359239578247,0.052181046456098557,-0.20329980552196503,0.18286456167697906,0.07363610714673996,0.3523005247116089,0.27112770080566406,0.017576683312654495,0.7775582075119019,-0.35020357370376587,0.03112630359828472,-0.9817960262298584,0.7235422134399414,0.04405326768755913,-0.15079200267791748,-0.1694173514842987,-0.3051982522010803,-0.1362539529800415,-0.24099093675613403,-0.27323850989341736,-0.006836857181042433,0.43416279554367065,0.03314154967665672,-0.02909405529499054,0.9740385413169861,-0.22638221085071564,-7.288025472007575e-07,0.22638221085071564,0.9740385413169861,1.5795374963545328e-07
43,0.14706125855445862,-0.1701614260673523,-0.08330438286066055,0.40794673562049866,-0.8380499482154846,0.7617311477661133,0.3164318799972534,0.7234442830085754,-0.15616431832313538,-0.23806604743003845,0.0696551501750946,-0.1862175464630127,0.04657954350113869,-0.19558420777320862,0.17729757726192474,0.06750000268220901,0.35684722661972046,0.2637231647968292,0.005969260353595018,0.7610905766487122,-0.358813613653183,0.016191266477108,-1.0001698732376099,0.7235400676727295,0.045925021171569824,-0.14540913701057434,-0.1640981137752533,-0.2957650125026703,-0.12555384635925293,-0.23391014337539673,-0.26001861691474915,-0.007839834317564964,0.4333890974521637,0.03346414491534233,-0.02909405529499054,0.9730249643325806,-0.23069994151592255,-1.088115141101298e-06,0.23069994151592255,0.9730249643325806,-2.243896375375698e-07
44,0.13641993701457977,-0.18247900903224945,-0.07737386226654053,0.39796626567840576,-0.8361935615539551,0.7509716153144836,0.3288947641849518,0.7234482765197754,-0.15518875420093536,-0.22460609674453735,0.07283134013414383,-0.1786825954914093,0.042511917650699615,-0.18811041116714478,0.1750795543193817,0.06244459003210068,0.3615832030773163,0.256609171628952,-0.005374975502490997,0.7451702356338501,-0.3665347993373871,0.0017512671183794737,-1.0175853967666626,0.7235379815101624,0.050630878657102585,-0.13979217410087585,-0.16059622168540955,-0.2856394350528717,-0.11371864378452301,-0.22560657560825348,-0.24735628068447113,-0.008471773006021976,0.4325832724571228,0.03381815552711487,-0.029094059020280838,0.9719119668006897,-0.23534472286701202,-8.952465577749535e-07,0.23534472286701202,0.9719119668006897,1.9566828157735472e-08
45,0.12588001787662506,-0.19412808120250702,-0.07128392159938812,0.388368159532547,-0.8344621658325195,0.7405946254730225,0.341202974319458,0.7234514355659485,-0.15278704464435577,-0.21263408660888672,0.0760674849152565,-0.1718314290046692,0.03975081071257591,-0.18076397478580475,0.17293092608451843,0.05910758674144745,0.3665403127670288,0.24981924891471863,-0.01652148738503456,0.72979736328125,-0.3734995126724243,-0.012286524288356304,-1.034145712852478,0.7235365509986877,0.054960280656814575,-0.13331003487110138,-0.15841345489025116,-0.27538156509399414,-0.10349948704242706,-0.219316765666008,-0.2360668033361435,-0.00878816843032837,0.4317563772201538,0.034192029386758804,-0.02909405529499054,0.9707174301147461,-0.24022433161735535,-1.044616737999604e-06,0.24022433161735535,0.9707174301147461,-2.7232547950006847e-07
46,0.11550775915384293,-0.20518915355205536,-0.06505333632230759,0.3791065514087677,-0.8328449130058289,0.7305571436882019,0.3534005284309387,0.7234554290771484,-0.14940331876277924,-0.20218561589717865,0.07900480180978775,-0.16574829816818237,0.037811875343322754,-0.17393752932548523,0.1714635193347931,0.05377543345093727,0.37169089913368225,0.2433733344078064,-0.02754104509949684,0.7149525284767151,-0.3798595070838928,-0.026014259085059166,-1.049983024597168,0.723534882068634,0.058514513075351715,-0.1269640475511551,-0.15744052827358246,-0.2657258212566376,-0.09519118070602417,-0.2138739824295044,-0.22662778198719025,-0.0012728618457913399,0.43092989921569824,0.03457076475024223,-0.029094059020280838,0.9694840312004089,-0.24515454471111298,-1.0219159776170272e-06,0.24515454471111298,0.9694840312004089,-3.5902530726161785e-08
47,0.10539551824331284,-0.2157737910747528,-0.05875283479690552,0.3700968027114868,-0.8313824534416199,0.7208035588264465,0.365597128868103,0.7234581708908081,-0.1450696587562561,-0.19419297575950623,0.0809827521443367,-0.161943256855011,0.03362061828374863,-0.1690112054347992,0.17145252227783203,0.049665868282318115,0.376971960067749,0.2373051792383194,-0.03847428038716316,0.7006316781044006,-0.38575074076652527,-0.039526958018541336,-1.0652753114700317,0.7235353589057922,0.060275156050920486,-0.11972455680370331,-0.15622706711292267,-0.25633543729782104,-0.08924958109855652,-0.21162329614162445,-0.2197977602481842,-0.00947265513241291,0.43010425567626953,0.03495069593191147,-0.02909405156970024,0.9682130217552185,-0.25012701749801636,-6.544646566908341e-07,0.25012701749801636,0.9682130217552185,-3.898392009205054e-08
48,0.095461405813694,-0.22589652240276337,-0.05234639719128609,0.3613768517971039,-0.8299293518066406,0.7113087773323059,0.37767094373703003,0.7234597206115723,-0.14238104224205017,-0.1850150227546692,0.08288154006004333,-0.1559276133775711,0.0329788438975811,-0.16396230459213257,0.1695500612258911,0.047371599823236465,0.3823659420013428,0.23152470588684082,-0.04938259348273277,0.6867961883544922,-0.3913233280181885,-0.05268741771578789,-1.0799192190170288,0.7235333323478699,0.06207019463181496,-0.11539187282323837,-0.1565970778465271,-0.24875497817993164,-0.08485681563615799,-0.205696240067482,-0.21102499961853027,-0.0026177912950515747,0.42930322885513306,0.03532880172133446,-0.02909405529499054,0.9669488668441772,-0.25497040152549744,-8.949492666943115e-07,0.25497040152549744,0.9669488668441772,-1.1034809688226233e-07
49,0.08581364899873734,-0.2356489896774292,-0.04595157876610756,0.35287222266197205,-0.8285549283027649,0.7020293474197388,0.38972190022468567,0.7234612107276917,-0.1372358649969101,-0.17949356138706207,0.08369727432727814,-0.15310098230838776,0.03133167326450348,-0.16018471121788025,0.1692550927400589,0.04590249061584473,0.3878169655799866,0.2260405421257019,-0.060239940881729126,0.6733828783035278,-0.39654427766799927,-0.0656394436955452,-1.0940709114074707,0.7235328555107117,0.06325041502714157,-0.1091746985912323,-0.15598565340042114,-0.24052871763706207,-0.0798707976937294,-0.20315025746822357,-0.20457668602466583,-0.002429424552246928,0.42852360010147095,0.03569992631673813,-0.02909405156970024,0.9656916856765747,-0.2596912086009979,-7.264953865160351e-07,0.2596912086009979,0.9656916856765747,4.2717406500969446e-08
50,0.07640060782432556,-0.24507015943527222,-0.03954208642244339,0.344555139541626,-0.827259361743927,0.6929612159729004,0.4016757309436798,0.7234637141227722,-0.13392336666584015,-0.17287778854370117,0.08427661657333374,-0.14916878938674927,0.029477126896381378,-0.1555130034685135,0.16775266826152802,0.04296864569187164,0.3933406472206116,0.220936581492424,-0.07103514671325684,0.6605634689331055,-0.40142279863357544,-0.07825161516666412,-1.1076802015304565,0.7235326170921326,0.06472789496183395,-0.10120773315429688,-0.15529142320156097,-0.22851836681365967,-0.07599304616451263,-0.19757512211799622,-0.19776102900505066,-0.0031653617043048143,0.4277704954147339,0.03606157377362251,-0.02909405156970024,0.9644697904586792,-0.264193058013916,-6.112439905336942e-07,0.264193058013916,0.9644697904586792,2.1963549556858197e-07
51,0.06721779704093933,-0.25414207577705383,-0.03315151482820511,0.33647626638412476,-0.825962483882904,0.6840956807136536,0.4134880304336548,0.7234645485877991,-0.1298559606075287,-0.16625139117240906,0.08456241339445114,-0.14446833729743958,0.030177930369973183,-0.15221792459487915,0.1656791865825653,0.003519314806908369,0.3989104926586151,0.21637310087680817,-0.08168592303991318,0.6486652493476868,-0.4062401056289673,-0.09030601382255554,-1.1207685470581055,0.7235316038131714,0.06666659563779831,-0.08921580016613007,-0.15244968235492706,-0.20953364670276642,-0.07533901184797287,-0.1887393295764923,-0.190827876329422,-0.002818526467308402,0.4270690083503723,0.03640541061758995,-0.029094047844409943,0.963322639465332,-0.26834583282470703,-7.743133778603806e-07,0.26834583282470703,0.963322639465332,7.151069070232552e-08
52,0.05830414220690727,-0.26280683279037476,-0.026733702048659325,0.3287472724914551,-0.8243943452835083,0.675482451915741,0.4252806305885315,0.7234650254249573,-0.1250021755695343,-0.15785452723503113,0.08611699938774109,-0.137493297457695,0.03348758444190025,-0.14693127572536469,0.16537882387638092,0.04212120547890663,0.40458592772483826,0.2123623490333557,-0.09225620329380035,0.6378735899925232,-0.4118017256259918,-0.10155772417783737,-1.1335586309432983,0.7235291600227356,0.06911315023899078,-0.0794241726398468,-0.15064965188503265,-0.1904151290655136,-0.08611569553613663,-0.17572857439517975,-0.18688231706619263,-0.002578750252723694,0.4264243543148041,0.036725569516420364,-0.02909403294324875,0.9622711539268494,-0.27209240198135376,-7.731899245300156e-07,0.27209240198135376,0.9622711539268494,7.869531515325434e-08
