step,box_rotation_progress_0
0,109.2701416015625
1,109.27018737792969
2,109.2701416015625
3,109.27009582519531
4,109.27012634277344
5,109.27017211914062
6,109.27012634277344
7,109.27015686035156
8,109.27012634277344
9,109.27015686035156
10,109.27012634277344
11,109.27017211914062
12,109.27012634277344
13,109.27015686035156
14,109.27012634277344
15,109.27015686035156
16,109.27012634277344
17,109.2701416015625
18,109.27012634277344
19,109.2701416015625
20,109.27009582519531
21,109.2701416015625
22,109.27009582519531
23,109.27012634277344
24,109.27017211914062
25,109.27012634277344
26,109.27015686035156
27,109.27012634277344
28,109.2701416015625
29,109.27012634277344
30,109.27015686035156
31,109.27009582519531
32,109.27012634277344
33,109.27015686035156
34,109.27012634277344
35,109.27015686035156
36,109.27012634277344
37,109.27015686035156
38,109.27009582519531
39,109.27015686035156
40,109.27018737792969
41,109.2701416015625
42,109.27017211914062
43,109.2701416015625
44,109.27018737792969
45,109.27012634277344
46,109.27017211914062
47,109.27012634277344
48,109.27015686035156
49,109.27009582519531
50,109.2701416015625
51,109.27018737792969
52,109.2701416015625
53,109.27015686035156
54,109.27012634277344
55,109.27015686035156
56,109.27012634277344
57,109.2701416015625
58,109.27017211914062
59,109.27012634277344
60,109.27015686035156
61,109.27012634277344
62,109.27015686035156
63,109.27012634277344
64,109.27015686035156
65,109.27012634277344
66,109.2701416015625
67,109.27017211914062
68,109.27012634277344
69,109.27017211914062
70,109.27012634277344
71,109.27015686035156
72,109.27012634277344
73,109.2701416015625
74,109.27012634277344
75,109.27015686035156
76,109.27012634277344
77,109.27015686035156
78,109.27012634277344
79,109.27015686035156
80,109.27018737792969
81,109.27012634277344
82,109.27017211914062
83,109.27012634277344
84,109.27017211914062
85,109.27012634277344
86,109.27018737792969
87,109.2701416015625
88,109.27017211914062
89,109.27012634277344
90,109.27015686035156
91,109.27012634277344
92,109.2701416015625
93,109.27009582519531
94,109.2701416015625
95,109.27009582519531
96,109.27012634277344
97,109.27017211914062
98,109.27012634277344
99,109.27015686035156
100,109.27012634277344
101,109.27015686035156
102,109.27012634277344
103,109.2701416015625
104,109.27012634277344
105,109.27015686035156
106,109.27009582519531
107,109.27015686035156
108,109.27017211914062
109,109.27012634277344
110,109.27009582519531
111,109.27015686035156
112,109.27012634277344
113,109.27015686035156
114,109.27012634277344
115,109.27017211914062
116,109.27012634277344
117,109.2701416015625
118,109.27009582519531
119,109.27012634277344
120,109.27015686035156
121,109.27012634277344
122,109.27015686035156
123,109.27012634277344
124,109.2701416015625
125,109.27017211914062
126,109.27012634277344
127,109.27015686035156
128,109.27012634277344
129,109.27017211914062
130,109.27012634277344
131,109.27015686035156
132,109.27012634277344
133,109.27012634277344
134,109.27009582519531
135,109.27012634277344
136,109.27015686035156
137,109.27012634277344
138,109.2701416015625
139,109.27012634277344
140,109.27015686035156
141,109.27012634277344
142,109.27015686035156
143,109.27012634277344
144,109.2701416015625
145,109.27009582519531
146,109.2701416015625
147,109.27017211914062
148,109.27012634277344
149,109.27017211914062
150,109.27012634277344
151,109.27015686035156
152,109.27012634277344
153,109.27015686035156
154,109.27009582519531
155,109.27012634277344
156,109.27017211914062
157,109.27012634277344
158,109.27017211914062
159,109.2701416015625
160,109.27017211914062
161,109.27012634277344
162,109.27009582519531
163,109.2701416015625
164,109.27017211914062
165,109.2701416015625
166,109.27017211914062
167,109.27012634277344
168,109.27015686035156
169,109.27012634277344
170,109.2701416015625
171,109.27012634277344
172,109.2701416015625
173,109.27009582519531
174,109.27012634277344
175,109.27015686035156
176,109.27012634277344
177,109.27015686035156
178,109.27009582519531
179,109.27012634277344
180,109.27017211914062
181,109.27012634277344
182,109.27017211914062
183,109.27012634277344
184,109.27017211914062
185,109.27012634277344
186,109.27017211914062
187,109.27012634277344
188,109.27015686035156
189,109.27012634277344
190,109.27017211914062
191,109.27012634277344
192,109.27017211914062
193,109.27012634277344
194,109.27015686035156
195,109.27012634277344
196,109.2701416015625
197,109.27017211914062
198,109.27012634277344
