step,box_rotation_progress_0
0,95.69781494140625
1,95.69781494140625
2,95.69781494140625
3,95.69781494140625
4,95.69783020019531
5,95.69781494140625
6,95.69781494140625
7,95.69781494140625
8,95.69783020019531
9,95.69781494140625
10,95.69781494140625
11,95.69781494140625
12,95.69783020019531
13,95.69781494140625
14,95.69781494140625
15,95.69781494140625
16,95.69783020019531
17,95.69781494140625
18,95.69781494140625
19,95.69781494140625
20,95.69783020019531
21,95.69781494140625
22,95.69781494140625
23,95.69781494140625
24,95.69783020019531
25,95.69781494140625
26,95.69781494140625
27,95.69781494140625
28,95.69783020019531
29,95.69781494140625
30,95.69781494140625
31,95.69781494140625
32,95.69783020019531
33,95.69781494140625
34,95.69781494140625
35,95.69781494140625
36,95.69783020019531
37,95.69781494140625
38,95.69781494140625
39,95.69781494140625
40,95.69783020019531
41,95.69781494140625
42,95.69781494140625
43,95.69781494140625
44,95.69783020019531
45,95.69781494140625
46,95.69781494140625
47,95.69781494140625
48,95.69783020019531
49,95.69781494140625
50,95.69781494140625
51,95.69781494140625
52,95.69783020019531
53,95.69781494140625
54,95.69781494140625
55,95.69781494140625
56,95.69783020019531
57,95.69781494140625
58,95.69781494140625
59,95.69781494140625
60,95.69783020019531
61,95.69781494140625
62,95.69781494140625
63,95.69781494140625
64,95.69783020019531
65,95.69781494140625
66,95.69781494140625
67,95.69781494140625
68,95.69783020019531
69,95.69781494140625
70,95.69781494140625
71,95.69781494140625
72,95.69783020019531
73,95.69781494140625
74,95.69781494140625
75,95.69781494140625
76,95.69783020019531
77,95.69781494140625
78,95.69781494140625
79,95.69781494140625
80,95.69783020019531
81,95.69781494140625
82,95.69781494140625
83,95.69781494140625
84,95.69783020019531
85,95.69781494140625
86,95.69781494140625
87,95.69781494140625
88,95.69783020019531
89,95.69781494140625
90,95.69781494140625
91,95.69781494140625
92,95.69783020019531
93,95.69781494140625
94,95.69781494140625
95,95.69781494140625
96,95.69783020019531
97,95.69781494140625
98,95.69781494140625
99,95.69781494140625
100,95.69783020019531
101,95.69781494140625
102,95.69781494140625
103,95.69781494140625
104,95.69783020019531
105,95.69781494140625
106,95.69781494140625
107,95.69781494140625
108,95.69783020019531
109,95.69781494140625
110,95.69781494140625
111,95.69781494140625
112,95.69783020019531
113,95.69781494140625
114,95.69781494140625
115,95.69781494140625
116,95.69783020019531
117,95.69781494140625
118,95.69781494140625
119,95.69781494140625
120,95.69783020019531
121,95.69781494140625
122,95.69781494140625
123,95.69781494140625
124,95.69783020019531
125,95.69781494140625
126,95.69781494140625
127,95.69781494140625
128,95.69783020019531
129,95.69781494140625
130,95.69781494140625
131,95.69781494140625
132,95.69783020019531
133,95.69781494140625
134,95.69781494140625
135,95.69781494140625
136,95.69783020019531
137,95.69781494140625
138,95.69781494140625
139,95.69781494140625
140,95.69783020019531
141,95.69781494140625
142,95.69781494140625
143,95.69781494140625
144,95.69783020019531
145,95.69781494140625
146,95.69781494140625
147,95.69781494140625
148,95.69783020019531
149,95.69781494140625
150,95.69781494140625
151,95.69781494140625
152,95.69783020019531
153,95.69781494140625
154,95.69781494140625
155,95.69781494140625
156,95.69783020019531
157,95.69781494140625
158,95.69781494140625
159,95.69781494140625
160,95.69783020019531
161,95.69781494140625
162,95.69781494140625
163,95.69781494140625
164,95.69783020019531
165,95.69781494140625
166,95.69781494140625
167,95.69781494140625
168,95.69783020019531
169,95.69781494140625
170,95.69781494140625
171,95.69781494140625
172,95.69783020019531
173,95.69781494140625
174,95.69781494140625
175,95.69781494140625
176,95.69783020019531
177,95.69781494140625
178,95.69781494140625
179,95.69781494140625
180,95.69783020019531
181,95.69781494140625
182,95.69781494140625
183,95.69781494140625
184,95.69783020019531
185,95.69781494140625
186,95.69781494140625
187,95.69781494140625
188,95.69783020019531
189,95.69781494140625
190,95.69781494140625
191,95.69781494140625
192,95.69783020019531
193,95.69781494140625
194,95.69781494140625
195,95.69781494140625
196,95.69783020019531
197,95.69781494140625
198,95.69781494140625
